#TSV
#============Begin of sheet============
@Sheet=LevelInfo
LevelID	BGType	MapID	LevelMode	LevelName	UIShowLevelTarget	ShowMonsterName	ShowMonsterID	UIDropList	DailyFirstUIDropList	UIWarningDropList	UIEntrustNpc	LevelDesc	Difficulty	LevelLv	MonsterLv	IsStarHunt	关联活动ID	解锁类型	基本解锁条件类别	基本解锁条件参数	额外解锁条件1类别	额外解锁条件1参数1	额外解锁条件1参数2	额外解锁条件2类别	额外解锁条件2参数1	额外解锁条件2参数2	需求等级类别	需求等级参数	消耗狩猎券	支付契约金	额外需求条件类别	需求条件参数1	需求条件参数2	允许匹配的武器等级	允许匹配的防具等级总和	HunterBox	MonsterOverView	FinishCountDown	InitScore	BossID	WeatherID	QuestMode	逻辑关卡组ID	逻辑关卡组Name	monsterlevel_rule	BOSS_match	BOSS_攻击系数	BOSS_属性攻击系数	BOSS_HP系数	BOSS_等级浮动	小怪_match	小怪_攻击系数	小怪_属性攻击系数	小怪_HP系数	小怪_等级浮动	BossPBMul	BossLBMul	BossFDMul	BOSS多人因子开关	小怪多人因子开关	BossPoisonMul	BossParalysisMul	BossSleepMul	BossDynamiteMul	BossStunMul	BossPoisonOpen	BossParalysisOpen	BossSleepOpen	BossDynamiteisOpen	BossStunOpen	OffcerLv	OffcierHR	WarningGroupID	EnableLemonSystem	DisableCatFood	EnableSoulStone	BigRandLvMin	BigRandLvMax	BigRandWeaponLvMin	BigRandWeaponLvMax	BigRandArmorLvMin	BigRandArmorLvMax	WeaponLimit	狩猎包开关	解锁等级	需求玩家等级
100747				猛毒包围网	2	6	4									
100747				猛毒包围网	2	10										
100748				剑刹狼	2	6	4									
100748				剑刹狼	2	10										
100749				剑刹狼	2	6	4									
100749				剑刹狼	2	10										
300701				红电龙	2	6	4									
300701				红电龙	2	10										
100801				雪狮子王	2	6	4									
100801				雪狮子王	2	10										
100802				雪狮子王	2	6	4									
100802				雪狮子王	2	10										
100803				雪狮子王	2	6	4									
100803				雪狮子王	2	10										
100811				红电龙	2	6	4									
100811				红电龙	2	10										
100812				红电龙	2	6	4									
100812				红电龙	2	10										
100813				红电龙	2	6	4									
100813				红电龙	2	10										
100814				红电龙	2	6	4									
100814				红电龙	2	10										
100821				冰雷鸟	2	6	4									
100821				冰雷鸟	2	10										
100822				冰雷鸟	2	6	4									
100822				冰雷鸟	2	10										
100823				冰雷鸟	2	6	4									
100823				冰雷鸟	2	10										
100824				冰雷鸟	2	6	4									
100824				冰雷鸟	2	10										
100834				钢龙	2	6	4									
100834				钢龙	2	10										
100841				冰雪下的强者	2	6	4									
100841				冰雪下的强者	2	10										
100842				冰雷剑	2	6	4									
100842				冰雷剑	2	10										
100843				冰雷剑	2	6	4									
100843				冰雷剑	2	10										
100901				大湖围猎祭	2	6	4									
100901				大湖围猎祭	2	10										
120201				吞渊龙	2	6	4									
120201				吞渊龙	2	10										
120202				吞渊龙	2	6	4									
120202				吞渊龙	2	10										
120203				吞渊龙	2	6	4									
120203				吞渊龙	2	10										
120204				吞渊龙	2	6	4									
120204				吞渊龙	2	10										
120205					2	6	4									
120205					2	10										
120206					2	6	4									
120206					2	10										
120207					2	6	4									
120207					2	10										
120208					2	6	4									
120208					2	10										
120209					2	6	4									
120209					2	10										
120210					2	6	4									
120210					2	10										
120211					2	6	4									
120211					2	10										
120212					2	6	4									
120212					2	10										
120213					2	6	4									
120213					2	10										
120214					2	6	4									
120214					2	10										
120215					2	6	4									
120215					2	10										
120216					2	6	4									
120216					2	10										
120217					2	6	4									
120217					2	10										
120218					2	6	4									
120218					2	10										
120219					2	6	4									
120219					2	10										
120220					2	6	4									
120220					2	10										
120221					2	6	4									
120221					2	10										
120222					2	6	4									
120222					2	10										
120223					2	6	4									
120223					2	10										
120301				燎渊龙	2	6	4									
120301				燎渊龙	2	10										
120302				燎渊龙	2	6	4									
120302				燎渊龙	2	10										
120303				燎渊龙	2	6	4									
120303				燎渊龙	2	10										
101001				祸星龙	2	6	4									
101001				祸星龙	2	10										
101002				祸星龙	2	6	4									
101002				祸星龙	2	10										
101003				祸星龙	2	6	4									
101003				祸星龙	2	10										
101004				祸星龙	2	6	4									
101004				祸星龙	2	10										
101011				尾晶蝎	2	6	4									
101011				尾晶蝎	2	10										
101012				尾晶蝎	2	6	4									
101012				尾晶蝎	2	10										
101013				尾晶蝎	2	6	4									
101013				尾晶蝎	2	10										
101014				尾晶蝎	2	6	4									
101014				尾晶蝎	2	10										
101021				一角龙	2	6	4									
101021				一角龙	2	10										
101022				一角龙	2	6	4									
101022				一角龙	2	10										
101023				一角龙	2	6	4									
101023				一角龙	2	10										
101024				一角龙	2	6	4									
101024				一角龙	2	10										
101025				一角龙	2	6	4									
101025				一角龙	2	10										
101027				断刃一角龙	2	6	4									
101027				断刃一角龙	2	10										
101028				断刃一角龙	2	6	4									
101028				断刃一角龙	2	10										
101034				轰龙	2	6	4									
101034				轰龙	2	10										
101041				角龙	2	6	4									
101041				角龙	2	10										
101042				角龙	2	6	4									
101042				角龙	2	10										
101044				角龙	2	6	4									
101044				角龙	2	10										
101045				沙漠的统治者	2	6	4									
101045				沙漠的统治者	2	10										
101046				试炼！白一角龙	2	6	4									
101046				试炼！白一角龙	2	10										
101047				挑战！白一角龙	2	6	4									
101047				挑战！白一角龙	2	10										
101048				横冲直撞	2	6	4									
101048				横冲直撞	2	10										
101049				横冲直撞	2	6	4									
101049				横冲直撞	2	10										
101050				摇晃在黑白之间的伪装	2	6	4									
101050				摇晃在黑白之间的伪装	2	10										
101026				摇晃在黑白之间的伪装	2	6	4									
101026				摇晃在黑白之间的伪装	2	10										
301001				食草龙商队	2	6	4									
301001				食草龙商队	2	10										
101101				雌火龙	2	6	4									
101101				雌火龙	2	10										
101102				雌火龙	2	6	4									
101102				雌火龙	2	10										
101103				雌火龙	2	6	4									
101103				雌火龙	2	10										
101104				雌火龙	2	6	4									
101104				雌火龙	2	10										
101105				烈焰女王	2	6	4									
101105				烈焰女王	2	10										
101106				烈焰女王	2	6	4									
101106				烈焰女王	2	10										
101107				烈焰女王	2	6	4									
101107				烈焰女王	2	10										
101108				七夕活动	2	6	4									
101108				七夕活动	2	10										
101109				雌火龙	2	6	4									
101109				雌火龙	2	10										
101111				黑狼鸟	2	6	4									
101111				黑狼鸟	2	10										
101112				黑狼鸟	2	6	4									
101112				黑狼鸟	2	10										
101113				黑狼鸟	2	6	4									
101113				黑狼鸟	2	10										
101124				火龙	2	6	4									
101124				火龙	2	10										
101131				电甲虫	2	6	4									
101131				电甲虫	2	10										
101132				电甲虫	2	6	4									
101132				电甲虫	2	10										
101133				电甲虫	2	6	4									
101133				电甲虫	2	10										
101134				电甲虫	2	6	4									
101134				电甲虫	2	10										
101135				苍火龙	2	6	4									
101135				苍火龙	2	10										
101136				樱火龙	2	6	4									
101136				樱火龙	2	10										
101137				风火雷电	2	6	4									
101137				风火雷电	2	10										
101138				苍樱火龙	2	6	4									
101138				苍樱火龙	2	10										
101139				苍火龙	2	6	4									
101139				苍火龙	2	10										
101140				苍火龙	2	6	4									
101140				苍火龙	2	10										
101141				樱火龙	2	6	4									
101141				樱火龙	2	10										
101142				樱火龙	2	6	4									
101142				樱火龙	2	10										
101143				小鸟捕虫	2	6	4									
101143				小鸟捕虫	2	10										
101144				小鸟捕虫	2	6	4									
101144				小鸟捕虫	2	10										
101145				柠檬怪测试关卡	2	6	4									
101145				柠檬怪测试关卡	2	10										
101201				砦蟹	2	6	4									
101201				砦蟹	2	10										
101202				红莲砦蟹	2	6	4									
101202				红莲砦蟹	2	10										
101203				铠岩砦蟹	2	6	4									
101203				铠岩砦蟹	2	10										
101204				砦蟹	2	6	4									
101204				砦蟹	2	10										
101205				红莲砦蟹	2	6	4									
101205				红莲砦蟹	2	10										
101206				铠岩砦蟹	2	6	4									
101206				铠岩砦蟹	2	10										
101401				炎狮子	2	6	4									
101401				炎狮子	2	10										
101402				炎狮子	2	6	4									
101402				炎狮子	2	10										
101403				炎狮子	2	6	4									
101403				炎狮子	2	10										
101411				火龙	2	6	4									
101411				火龙	2	10										
101412				火龙	2	6	4									
101412				火龙	2	10										
101413				火龙	2	6	4									
101413				火龙	2	10										
101421				铠龙	2	6	4									
101421				铠龙	2	10										
101422				铠龙	2	6	4									
101422				铠龙	2	10										
101423				铠龙	2	6	4									
101423				铠龙	2	10										
101431				轰龙	2	6	4									
101431				轰龙	2	10										
101432				轰龙	2	6	4									
101432				轰龙	2	10										
101433				轰龙	2	6	4									
101433				轰龙	2	10										
101441				熔岩龙	2	6	4									
101441				熔岩龙	2	10										
101442				熔岩龙	2	6	4									
101442				熔岩龙	2	10										
101443				燃烧的火山	2	6	4									
101443				燃烧的火山	2	10										
101444				燃烧的火山	2	6	4									
101444				燃烧的火山	2	10										
101445				炎山的暴怒	2	6	4									
101445				炎山的暴怒	2	10										
101446				炎山的暴怒	2	6	4									
101446				炎山的暴怒	2	10										
101501				麒麟	2	6	4									
101501				麒麟	2	10										
101502				麒麟	2	6	4									
101502				麒麟	2	10										
101503				麒麟	2	6	4									
101503				麒麟	2	10										
101511				炎王龙	2	6	4									
101511				炎王龙	2	10										
101512				炎王龙	2	6	4									
101512				炎王龙	2	10										
101513				炎王龙	2	6	4									
101513				炎王龙	2	10										
101521				炎妃龙	2	6	4									
101521				炎妃龙	2	10										
101522				炎妃龙	2	6	4									
101522				炎妃龙	2	10										
101523				炎妃龙	2	6	4									
101523				炎妃龙	2	10										
101531				金火龙	2	6	4									
101531				金火龙	2	10										
101532				金火龙	2	6	4									
101532				金火龙	2	10										
101533				金火龙	2	6	4									
101533				金火龙	2	10										
101541				银火龙	2	6	4									
101541				银火龙	2	10										
101542				银火龙	2	6	4									
101542				银火龙	2	10										
101543				银火龙	2	6	4									
101543				银火龙	2	10										
101551				棘龙	2	6	4									
101551				棘龙	2	10										
101552				棘龙	2	6	4									
101552				棘龙	2	10										
101553				棘龙	2	6	4									
101553				棘龙	2	10										
120501				浮岳龙	2	6	4									
120501				浮岳龙	2	10										
120502				浮岳龙	2	6	4									
120502				浮岳龙	2	10										
101601				金狮子	2	6	4									
101601				金狮子	2	10										
101701				不可大意	2	6	4									
101701				不可大意	2	10										
101702				雪狮子王	2	6	4									
101702				雪狮子王	2	10										
101703				轰龙	2	6	4									
101703				轰龙	2	10										
101711				钢龙	2	6	4									
101711				钢龙	2	10										
101712				钢龙	2	6	4									
101712				钢龙	2	10										
101713				钢龙	2	6	4									
101713				钢龙	2	10										
101714				钢龙	2	6	4									
101714				钢龙	2	10										
101801				老山龙	2	6	4									
101801				老山龙	2	10										
101802				老山龙	2	6	4									
101802				老山龙	2	10										
102001				雷狼龙	2	6	4									
102001				雷狼龙	2	10										
102002				雷狼龙	2	6	4									
102002				雷狼龙	2	10										
102003				雷狼龙	2	6	4									
102003				雷狼龙	2	10										
102011				恐暴龙	2	6	4									
102011				恐暴龙	2	10										
102012				恐暴龙	2	6	4									
102012				恐暴龙	2	10										
140101				狩神争霸[单人]	2	6	4									
140101				狩神争霸[单人]	2	10										
140102				狩神争霸[组队]	2	6	4									
140102				狩神争霸[组队]	2	10										
140103				自由训练	2	6	4									
140103				自由训练	2	10										
140104				笛子活动关	2	6	4									
140104				笛子活动关	2	10										
140105				铳枪活动关	2	6	4									
140105				铳枪活动关	2	10										
140106				幼年体！挑战·一	2	6	4									
140106				幼年体！挑战·一	2	10										
140107				幼年体！挑战·二	2	6	4									
140107				幼年体！挑战·二	2	10										
140108				幼年体！挑战·三	2	6	4									
140108				幼年体！挑战·三	2	10										
140109				长枪活动关	2	6	4									
140109				长枪活动关	2	10										
140110				轰龙	2	6	4									
140110				轰龙	2	10										
140111				角龙	2	6	4									
140111				角龙	2	10										
140112				破坏神！？	2	6	4									
140112				破坏神！？	2	10										
140113				真红与三连星	2	6	4									
140113				真红与三连星	2	10										
140114				破坏神！？	2	6	4									
140114				破坏神！？	2	10										
140115				吞食天地	2	6	4									
140115				吞食天地	2	10										
140130				鸟龙种连续狩猎	2	6	4									
140130				鸟龙种连续狩猎	2	10										
140131				琳蒂斯的香气研究	2	6	4									
140131				琳蒂斯的香气研究	2	10										
140132				红之系谱	2	6	4									
140132				红之系谱	2	10										
140151				河狸兽	1	9										
140201				河狸兽	1	9										
140301				猎王对决	1	9										
140302				极限猎人挑战	1	6	4									
140501				乱步奇面舞会	1	6	4									
140502				乱步奇面舞会	1	6	4									
140503				乱步奇面舞会	1	6	4									
140504				乱步奇面舞会	1	6	4									
140505				乱步奇面舞会	1	6	4									
140506				乱步奇面舞会	1	6	4									
140507				乱步奇面舞会	1	6	4									
140701				荒厄龙	2	6	4									
140701				荒厄龙	2	10										
140702				荒厄龙	2	6	4									
140702				荒厄龙	2	10										
140704				荒厄龙	2	6	4									
140704				荒厄龙	2	10										
140705				荒厄龙	2	6	4									
140705				荒厄龙	2	10										
140706				荒厄龙	2	6	4									
140706				荒厄龙	2	10										
140711				御五相荒厄龙	2	6	4									
140711				御五相荒厄龙	2	10										
140712				御五相荒厄龙	2	6	4									
140712				御五相荒厄龙	2	10										
191001				新的开始	1	9										
191101				武器选择	1	9										
140801					2	6	4									
140801					2	10										
140802					2	6	4									
140802					2	10										
140803					2	6	4									
140803					2	10										
140804					2	6	4									
140804					2	10										
140805					2	6	4									
140805					2	10										
140806					2	6	4									
140806					2	10										
140807					2	6	4									
140807					2	10										
140808					2	6	4									
140808					2	10										
140809					2	6	4									
140809					2	10										
140810					2	6	4									
140810					2	10										
140811					2	6	4									
140811					2	10										
140901				训练模式-片手剑	2	6	4									
140901				训练模式-片手剑	2	10										
140902				训练模式-太刀	2	6	4									
140902				训练模式-太刀	2	10										
140903				训练模式-大剑	2	6	4									
140903				训练模式-大剑	2	10										
140904				训练模式-轻弩	2	6	4									
140904				训练模式-轻弩	2	10										
140905				训练模式-大锤	2	6	4									
140905				训练模式-大锤	2	10										
140906				训练模式-弓	2	6	4									
140906				训练模式-弓	2	10										
140907				训练模式-双刀	2	6	4									
140907				训练模式-双刀	2	10										
140908				训练模式	2	6	4									
140908				训练模式	2	10										
140909				训练模式	2	6	4									
140909				训练模式	2	10										
140910				训练模式	2	6	4									
140910				训练模式	2	10										
140911				特训！片手剑之奥义	2	6	4									
140911				特训！片手剑之奥义	2	10										
140912				特训！太刀之奥义	2	6	4									
140912				特训！太刀之奥义	2	10										
140913				特训！大剑之奥义	2	6	4									
140913				特训！大剑之奥义	2	10										
140914				特训！弩炮之奥义	2	6	4									
140914				特训！弩炮之奥义	2	10										
140915				特训！大锤之奥义	2	6	4									
140915				特训！大锤之奥义	2	10										
140916				特训！弓之奥义	2	6	4									
140916				特训！弓之奥义	2	10										
140917				训练模式	2	6	4									
140917				训练模式	2	10										
140918				训练模式	2	6	4									
140918				训练模式	2	10										
140919				训练模式	2	6	4									
140919				训练模式	2	10										
140920				训练模式	2	6	4									
140920				训练模式	2	10										
140921				王之宴	2	6	4									
140921				王之宴	2	10										
140922				雷狼龙	2	6	4									
140922				雷狼龙	2	10										
140923				雷狼龙	2	6	4									
140923				雷狼龙	2	10										
140924				似曾相识的集会	2	6	4									
140924				似曾相识的集会	2	10										
140925				只是一只桃毛兽王嘛	2	6	4									
140925				只是一只桃毛兽王嘛	2	10										
141000				千狩试炼(组队)	2	6	4									
141000				千狩试炼(组队)	2	10										
141001				千狩试炼(组队)	2	6	4									
141001				千狩试炼(组队)	2	10										
141002				千狩试炼(组队)	2	6	4									
141002				千狩试炼(组队)	2	10										
141003				千狩试炼(组队)	2	6	4									
141003				千狩试炼(组队)	2	10										
141004				千狩试炼(组队)	2	6	4									
141004				千狩试炼(组队)	2	10										
141005				千狩试炼(组队)	2	6	4									
141005				千狩试炼(组队)	2	10										
141006				千狩试炼(组队)	2	6	4									
141006				千狩试炼(组队)	2	10										
150101				希美伦山路	1	9										
150201				龙趾湖	1	9										
150301				耀月林	1	9										
160101				农场	1	9										
160201				猎团营地	1	9										
170001				PvP测试图	1	6	4									
170002				PvP测试图	1	6	4									
170003				PvP测试图	1	6	4									
170004				PvP测试图	1	6	4									
170005				PvP测试图	1	6	4									
180101				米拉德村	1	9										
180201				梅杰布尔坦	1	9										
190101				测试-挑战	1	9										
190201				河狸兽	1	9										
190401				河狸兽	1	9										
190701				河狸兽	1	9										
190801				河狸兽	1	9										
190802				河狸兽	2	7	5	5								
190802				河狸兽	2	6	4									
190803				河狸兽	1	9										
192222				河狸兽	1	9										
192223				千层塔测试	1	6	4									
194001				河狸兽	1	6	4									
194002				河狸兽	1	6	4									
194003				河狸兽	1	6	4									
194004				河狸兽	1	6	4									
194005				河狸兽	1	6	4									
194006				河狸兽	1	6	4									
194007				河狸兽	1	6	4									
194008				河狸兽	1	6	4									
194009				河狸兽	1	6	4									
194010				河狸兽	1	6	4									
194011				河狸兽	1	6	4									
194012				河狸兽	1	6	4									
194013				河狸兽	1	6	4									
194014				河狸兽	1	6	4									
194015				河狸兽	1	6	4									
194016				河狸兽	1	6	4									
194017				河狸兽	1	6	4									
194018				河狸兽	1	6	4									
194019				河狸兽	1	6	4									
194020				河狸兽	1	6	4									
194021				河狸兽	1	6	4									
194022				河狸兽	1	6	4									
194023				河狸兽	1	6	4									
194024				河狸兽	1	6	4									
194025				河狸兽	1	6	4									
194444				河狸兽	1	9										
195555				河狸兽	1	9										
195556				河狸兽	1	9										
196666					1	9										
196789					2	6	4									
196789					2	10										
140401					2	6	4									
140401					2	10										
140402					2	6	4									
140402					2	10										
140403					2	6	4									
140403					2	10										
300151					2	6	4									
300151					2	10										
300152					2	6	4									
300152					2	10										
300251					2	6	4									
300251					2	10										
300252					2	6	4									
300252					2	10										
300651					2	6	4									
300651					2	10										
300851					2	6	4									
300851					2	10										
301151					2	6	4									
301151					2	10										
301152					2	6	4									
301152					2	10										
401001					2	10										
401001					2	6	4									
401002					2	10										
401002					2	6	4									
401003					2	10										
401003					2	6	4									
401004					2	10										
401004					2	6	4									
401005					2	10										
401005					2	6	4									
401301					2	10										
401301					2	6	4									
401401					2	10										
401401					2	6	4									
401402					2	10										
401402					2	6	4									
402001					2	10										
402001					2	6	4									
402301					2	10										
402301					2	6	4									
402302					2	10										
402302					2	6	4									
402401					2	10										
402401					2	6	4									
402402					2	10										
402402					2	6	4									
403001					2	6	4									
403001					2	10										
403002					2	10										
403002					2	6	4									
403003					2	10										
403003					2	6	4									
403004					2	10										
403004					2	6	4									
403005					2	10										
403005					2	6	4									
403006					2	10										
403006					2	6	4									
403007					2	10										
403007					2	6	4									
403401					2	10										
403401					2	6	4									
404001					2	6	4									
404001					2	10										
404002					2	6	4									
404002					2	10										
404003					2	6	4									
404003					2	10										
404004					2	10										
404004					2	6	4									
404005					2	10										
404005					2	6	4									
404006					2	10										
404006					2	6	4									
404007					2	10										
404007					2	6	4									
404008					2	10										
404008					2	6	4									
404009					2	10										
404009					2	6	4									
404010					2	10										
404010					2	6	4									
404301					2	10										
404301					2	6	4									
404302					2	10										
404302					2	6	4									
404303					2	10										
404303					2	6	4									
404401					2	10										
404401					2	6	4									
405001					2	10										
405001					2	6	4									
405002					2	10										
405002					2	6	4									
405003					2	10										
405003					2	6	4									
405004					2	10										
405004					2	6	4									
405005					2	10										
405005					2	6	4									
405006					2	10										
405006					2	6	4									
405007					2	10										
405007					2	6	4									
405301					2	10										
405301					2	6	4									
405302					2	10										
405302					2	6	4									
405401					2	10										
405401					2	6	4									
406001					2	6	4									
406001					2	10										
406002					2	6	4									
406002					2	10										
406003					2	6	4									
406003					2	10										
406004					2	6	4									
406004					2	10										
406005					2	6	4									
406005					2	10										
406006					2	6	4									
406006					2	10										
406007					2	6	4									
406007					2	10										
406008					2	6	4									
406008					2	10										
406009					2	6	4									
406009					2	10										
406010					2	6	4									
406010					2	10										
406011					2	6	4									
406011					2	10										
406012					2	6	4									
406012					2	10										
406013					2	6	4									
406013					2	10										
406014					2	6	4									
406014					2	10										
406015					2	6	4									
406015					2	10										
406017					2	6	4									
406017					2	10										
406023					2	6	4									
406023					2	10										
406024					2	6	4									
406024					2	10										
406025					2	6	4									
406025					2	10										
406026					2	6	4									
406026					2	10										
406027					2	6	4									
406027					2	10										
406301					2	6	4									
406301					2	10										
406401					2	6	4									
406401					2	10										
406402					2	6	4									
406402					2	10										
406101					2	6	4									
406101					2	10										
406102					2	6	4									
406102					2	10										
406103					2	6	4									
406103					2	10										
407001					2	6	4									
407001					2	10										
407002					2	6	4									
407002					2	10										
407003					2	6	4									
407003					2	10										
407004					2	6	4									
407004					2	10										
407005					2	6	4									
407005					2	10										
407006					2	6	4									
407006					2	10										
407007					2	6	4									
407007					2	10										
407008					2	6	4									
407008					2	10										
407011					2	6	4									
407011					2	10										
407012					2	6	4									
407012					2	10										
407101					2	6	4									
407101					2	10										
407102					2	6	4									
407102					2	10										
407201					2	6	4									
407201					2	10										
407202					2	6	4									
407202					2	10										
407013					2	6	4									
407013					2	10										
407014					2	6	4									
407014					2	10										
407015					2	6	4									
407015					2	10										
407016					2	6	4									
407016					2	10										
407017					2	6	4									
407017					2	10										
407018					2	6	4									
407018					2	10										
407019					2	6	4									
407019					2	10										
407020					2	6	4									
407020					2	10										
407021					2	6	4									
407021					2	10										
407022					2	6	4									
407022					2	10										
407023					2	6	4									
407023					2	10										
407024					2	6	4									
407024					2	10										
407029					2	6	4									
407029					2	10										
407030					2	6	4									
407030					2	10										
407103					2	6	4									
407103					2	10										
407104					2	6	4									
407104					2	10										
407301					2	6	4									
407301					2	10										
407302					2	6	4									
407302					2	10										
407401					2	6	4									
407401					2	10										
408001					2	6	4									
408001					2	10										
408002					2	6	4									
408002					2	10										
408003					2	6	4									
408003					2	10										
408004					2	6	4									
408004					2	10										
408005					2	6	4									
408005					2	10										
408006					2	6	4									
408006					2	10										
408011					2	6	4									
408011					2	10										
408012					2	6	4									
408012					2	10										
408013					2	6	4									
408013					2	10										
408014					2	6	4									
408014					2	10										
408015					2	6	4									
408015					2	10										
408016					2	6	4									
408016					2	10										
408201					2	6	4									
408201					2	10										
408202					2	6	4									
408202					2	10										
408301					2	6	4									
408301					2	10										
408401					2	6	4									
408401					2	10										
410001					2	6	4									
410001					2	10										
410002					2	6	4									
410002					2	10										
410003					2	6	4									
410003					2	10										
410004					2	6	4									
410004					2	10										
410005					2	6	4									
410005					2	10										
410006					2	6	4									
410006					2	10										
410007					2	6	4									
410007					2	10										
410008					2	6	4									
410008					2	10										
410009					2	6	4									
410009					2	10										
410010					2	6	4									
410010					2	10										
410011					2	6	4									
410011					2	10										
410012					2	6	4									
410012					2	10										
410013					2	6	4									
410013					2	10										
410014					2	6	4									
410014					2	10										
410015					2	6	4									
410015					2	10										
410016					2	6	4									
410016					2	10										
410017					2	6	4									
410017					2	10										
410018					2	6	4									
410018					2	10										
410019					2	6	4									
410019					2	10										
410020					2	6	4									
410020					2	10										
410021					2	6	4									
410021					2	10										
410030					2	6	4									
410030					2	10										
410031					2	6	4									
410031					2	10										
410032					2	6	4									
410032					2	10										
410033					2	6	4									
410033					2	10										
410101					2	6	4									
410101					2	10										
410102					2	6	4									
410102					2	10										
410103					2	6	4									
410103					2	10										
410401					2	6	4									
410401					2	10										
411001					2	6	4									
411001					2	10										
411002					2	6	4									
411002					2	10										
411003					2	6	4									
411003					2	10										
411004					2	6	4									
411004					2	10										
411005					2	6	4									
411005					2	10										
411006					2	6	4									
411006					2	10										
411007					2	6	4									
411007					2	10										
411008					2	6	4									
411008					2	10										
411009					2	6	4									
411009					2	10										
411010					2	6	4									
411010					2	10										
411011					2	6	4									
411011					2	10										
411012					2	6	4									
411012					2	10										
411013					2	6	4									
411013					2	10										
411014					2	6	4									
411014					2	10										
411019					2	6	4									
411019					2	10										
411201					2	6	4									
411201					2	10										
411202					2	6	4									
411202					2	10										
411401					2	6	4									
411401					2	10										
414001					2	6	4									
414001					2	10										
414002					2	6	4									
414002					2	10										
414003					2	6	4									
414003					2	10										
414004					2	6	4									
414004					2	10										
414005					2	6	4									
414005					2	10										
414006					2	6	4									
414006					2	10										
414007					2	6	4									
414007					2	10										
414008					2	6	4									
414008					2	10										
414009					2	6	4									
414009					2	10										
414010					2	6	4									
414010					2	10										
414011					2	6	4									
414011					2	10										
414012					2	6	4									
414012					2	10										
414013					2	6	4									
414013					2	10										
414014					2	6	4									
414014					2	10										
414015					2	6	4									
414015					2	10										
414016					2	6	4									
414016					2	10										
414017					2	6	4									
414017					2	10										
414018					2	6	4									
414018					2	10										
414019					2	6	4									
414019					2	10										
414020					2	6	4									
414020					2	10										
414021					2	6	4									
414021					2	10										
414022					2	6	4									
414022					2	10										
414023					2	6	4									
414023					2	10										
414024					2	6	4									
414024					2	10										
414025					2	6	4									
414025					2	10										
414026					2	6	4									
414026					2	10										
414027					2	6	4									
414027					2	10										
414028					2	6	4									
414028					2	10										
414029					2	6	4									
414029					2	10										
414030					2	6	4									
414030					2	10										
414031					2	6	4									
414031					2	10										
414032					2	6	4									
414032					2	10										
414033					2	6	4									
414033					2	10										
414034					2	6	4									
414034					2	10										
414035					2	6	4									
414035					2	10										
414036					2	6	4									
414036					2	10										
414037					2	6	4									
414037					2	10										
414038					2	6	4									
414038					2	10										
414039					2	6	4									
414039					2	10										
414040					2	6	4									
414040					2	10										
414041					2	6	4									
414041					2	10										
414042					2	6	4									
414042					2	10										
414043					2	6	4									
414043					2	10										
414044					2	6	4									
414044					2	10										
414045					2	6	4									
414045					2	10										
414046					2	6	4									
414046					2	10										
414047					2	6	4									
414047					2	10										
414048					2	6	4									
414048					2	10										
414049					2	6	4									
414049					2	10										
414101					2	6	4									
414101					2	10										
414102					2	6	4									
414102					2	10										
414103					2	6	4									
414103					2	10										
414401					2	6	4									
414401					2	10										
415001					2	6	4									
415001					2	10										
415002					2	6	4									
415002					2	10										
415003					2	6	4									
415003					2	10										
415004					2	6	4									
415004					2	10										
415005					2	6	4									
415005					2	10										
415006					2	6	4									
415006					2	10										
415007					2	6	4									
415007					2	10										
415008					2	6	4									
415008					2	10										
415009					2	6	4									
415009					2	10										
415010					2	6	4									
415010					2	10										
415201					2	6	4									
415201					2	10										
415202					2	6	4									
415202					2	10										
415401					2	6	4									
415401					2	10										
416001					2	6	4									
416001					2	10										
416002					2	6	4									
416002					2	10										
416003					2	6	4									
416003					2	10										
416013					2	6	4									
416013					2	10										
416014					2	6	4									
416014					2	10										
416101					2	6	4									
416101					2	10										
416102					2	6	4									
416102					2	10										
416401					2	6	4									
416401					2	10										
417001					2	6	4									
417001					2	10										
417002					2	6	4									
417002					2	10										
417003					2	6	4									
417003					2	10										
417004					2	6	4									
417004					2	10										
417005					2	6	4									
417005					2	10										
417006					2	6	4									
417006					2	10										
417007					2	6	4									
417007					2	10										
417008					2	6	4									
417008					2	10										
417009					2	6	4									
417009					2	10										
417010					2	6	4									
417010					2	10										
417011					2	6	4									
417011					2	10										
417012					2	6	4									
417012					2	10										
417013					2	6	4									
417013					2	10										
417014					2	6	4									
417014					2	10										
417015					2	6	4									
417015					2	10										
417016					2	6	4									
417016					2	10										
417017					2	6	4									
417017					2	10										
417018					2	6	4									
417018					2	10										
417019					2	6	4									
417019					2	10										
417020					2	6	4									
417020					2	10										
417021					2	6	4									
417021					2	10										
417022					2	6	4									
417022					2	10										
417023					2	6	4									
417023					2	10										
417401					2	6	4									
417401					2	10										
420001					2	6	4									
420001					2	10										
420002					2	6	4									
420002					2	10										
420003					2	6	4									
420003					2	10										
420004					2	6	4									
420004					2	10										
420005					2	6	4									
420005					2	10										
420006					2	6	4									
420006					2	10										
420007					2	6	4									
420007					2	10										
420008					2	6	4									
420008					2	10										
420009					2	6	4									
420009					2	10										
420010					2	6	4									
420010					2	10										
420011					2	6	4									
420011					2	10										
420012					2	6	4									
420012					2	10										
420013					2	6	4									
420013					2	10										
420014					2	6	4									
420014					2	10										
